Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,
"Mattila S., Pérez-Torres M., Efstathiou A., Mimica P., Fraser M., Kankare E., Alberdi A., Aloy M.Á., Heikkilä T., Jonker P.G., Lundqvist P., Martí-Vidal I., Meikle W.P.S., Romero-Cañizales C., Smartt S.J., Tsygankov S., Varenius E., Alonso-Herrero A., Bondi M., Fransson C., Herrero-Illana R., Kangas T., Kotak R., Ramírez-Olivencia N., Väisänen P., Beswick R.J., Clements D.L., Greimel R., Harmanen J., Kotilainen J., Nandra K., Reynolds T., Ryder S., Walton N.A., Wiik K., Östlin G.",A dust-enshrouded tidal disruption event with a resolved radio jet in a galaxy merger,2018,Science,361,6401,,482,485,,40,10.1126/science.aao4669,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048580101&doi=10.1126%2fscience.aao4669&partnerID=40&md5=b1a3591c5b491e4b7b56871459654256,
"Vos J., Cattaneo L., Patchkovskii S., Zimmermann T., Cirelli C., Lucchini M., Kheifets A., Landsman A.S., Keller U.",Orientation-dependent stereo Wigner time delay and electron localization in a small molecule,2018,Science,360,6395,,1326,1330,,40,10.1126/science.aao4731,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048958344&doi=10.1126%2fscience.aao4731&partnerID=40&md5=099d817731371b56a8524773919ff749,
"El-Boustani S., Ip J.P.K., Breton-Provencher V., Knott G.W., Okuno H., Bito H., Sur M.",Locally coordinated synaptic plasticity of visual cortex neurons in vivo,2018,Science,360,6395,,1349,1354,,40,10.1126/science.aao0862,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048954624&doi=10.1126%2fscience.aao0862&partnerID=40&md5=5469c586bae515a1ebb2f4a24dd56ef5,
"Atashgahi S., Sánchez-Andrea I., Heipieper H.J., Van Der Meer J.R., Stams A.J.M., Smidt H.",Prospects for harnessing biocide resistance for bioremediation and detoxification,2018,Science,360,6390,,743,746,,40,10.1126/science.aar3778,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048993755&doi=10.1126%2fscience.aar3778&partnerID=40&md5=3e499ff799d0a4a8089e7115d7c6db12,
"Pattie R.W., Callahan N.B., Cude-Woods C., Adamek E.R., Broussard L.J., Clayton S.M., Currie S.A., Dees E.B., Ding X., Engel E.M., Fellers D.E., Fox W., Geltenbort P., Hickerson K.P., Hoffbauer M.A., Holley A.T., Komives A., Liu C.-Y., MacDonald S.W.T., Makela M., Morris C.L., Ortiz J.D., Ramsey J., Salvat D.J., Saunders A., Seestrom S.J., Sharapov E.I., Sjue S.K., Tang Z., Vanderwerp J., Vogelaar B., Walstrom P.L., Wang Z., Wei W., Weaver H.L., Wexler J.W., Womack T.L., Young A.R., Zeck B.A.",Measurement of the neutron lifetime using a magneto-gravitational trap and in situ detection,2018,Science,360,6389,,627,632,,40,10.1126/science.aan8895,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046545221&doi=10.1126%2fscience.aan8895&partnerID=40&md5=7516cb5f3fe79dd12b28dbb9459f9423,
"Ilton M., Saad Bhamla M., Ma X., Cox S.M., Fitchett L.L., Kim Y., Koh J.-S., Krishnamurthy D., Kuo C.-Y., Temel F.Z., Crosby A.J., Prakash M., Sutton G.P., Wood R.J., Azizi E., Bergbreiter S., Patek S.N.","The principles of cascading power limits in small, fast biological and engineered systems",2018,Science,360,6387,397,,,,40,10.1126/science.aao1082,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045965674&doi=10.1126%2fscience.aao1082&partnerID=40&md5=a7ce0a89c7d6353085e7106297a12993,
"Mohanan V., Nakata T., Desch A.N., Lévesque C., Boroughs A., Guzman G., Cao Z., Creasey E., Yao J., Boucher G., Charron G., Bhan A.K., Schenone M., Carr S.A., Reinecker H.-C., Daly M.J., Rioux J.D., Lassen K.G., Xavier R.J.",C1orf106 is a colitis risk gene that regulates stability of epithelial adherens junctions,2018,Science,359,6380,,1161,1166,,40,10.1126/science.aan0814,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041632732&doi=10.1126%2fscience.aan0814&partnerID=40&md5=c9953a3460d16a0a78771999e81d85e4,
"Liang Q.-Y., Venkatramani A.V., Cantu S.H., Nicholson T.L., Gullans M.J., Gorshkov A.V., Thompson J.D., Chin C., Lukin M.D., Vuletić V.",Observation of three-photon bound States in a quantum nonlinear medium,2018,Science,359,6377,,783,786,,40,10.1126/science.aao7293,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042200054&doi=10.1126%2fscience.aao7293&partnerID=40&md5=45d6673afdb698c732efc2a64f203928,
"Pagano A.M., Durner G.M., Rode K.D., Atwood T.C., Atkinson S.N., Peacock E., Costa D.P., Owen M.A., Williams T.M.","High-energy, high-fat lifestyle challenges an Arctic apex predator, the polar bear",2018,Science,359,6375,,568,572,,40,10.1126/science.aan8677,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041325222&doi=10.1126%2fscience.aan8677&partnerID=40&md5=33ebd58fc5e4b1fa4005b49cfc552d17,
"Potts R., Behrensmeyer A.K., Tyler Faith J., Tryon C.A., Brooks A.S., Yellen J.E., Deino A.L., Kinyanjui R., Clark J.B., Haradon C.M., Levin N.E., Meijer H.J.M., Veatch E.G., Bernhart Owen R., Renaut R.W.",Environmental dynamics during the onset of the Middle Stone Age in eastern Africa,2018,Science,360,6384,,86,90,,40,10.1126/science.aao2200,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044288496&doi=10.1126%2fscience.aao2200&partnerID=40&md5=1767220993231eb158aaad9b0c8138eb,
"Falk A., Hermle J.",Relationship of gender differences in preferences to economic development and gender equality,2018,Science,362,6412,eaas9899,,,,39,10.1126/science.aas9899,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055080971&doi=10.1126%2fscience.aas9899&partnerID=40&md5=901371c31274d8f9280a4314bba0ebd3,
"Brunson J.K., McKinnie S.M.K., Chekan J.R., McCrow J.P., Miles Z.D., Bertrand E.M., Bielinski V.A., Luhavaya H., Oborník M., Smith G.J., Hutchins D.A., Allen A.E., Moore B.S.",Biosynthesis of the neurotoxin domoic acid in a bloom-forming diatom,2018,Science,361,6409,,1356,1358,,39,10.1126/science.aau0382,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054137927&doi=10.1126%2fscience.aau0382&partnerID=40&md5=f5bc387834e2f1da9f7212ce6951e404,
"Zhang F., Zarkada G., Han J., Li J., Dubrac A., Ola R., Genet G., Boyé K., Michon P., Künzel S.E., Camporez J.P., Singh A.K., Fong G.-H., Simons M., Tso P., Fernández-Hernando C., Shulman G.I., Sessa W.C., Eichmann A.",Lacteal junction zippering protects against diet-induced obesity,2018,Science,361,6402,,599,603,,39,10.1126/science.aap9331,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051362596&doi=10.1126%2fscience.aap9331&partnerID=40&md5=faef2863fc8d7115150498e1c9229a19,
"Lelieveld J., Bourtsoukidis E., Brühl C., Fischer H., Fuchs H., Harder H., Hofzumahaus A., Holland F., Marno D., Neumaier M., Pozzer A., Schlager H., Williams J., Zahn A., Ziereis H.",The south asian monsoon—pollution pump and purifier,2018,Science,361,6399,,270,273,,39,10.1126/science.aar2501,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048637242&doi=10.1126%2fscience.aar2501&partnerID=40&md5=329d223d646f523f4db6734f4d1e5c3e,
"Leathlobhair M.N., Perri A.R., Irving-Pease E.K., Witt K.E., Linderholm A., Haile J., Lebrasseur O., Ameen C., Blick J., Boyko A.R., Brace S., Cortes Y.N., Crockford S.J., Devault A., Dimopoulos E.A., Eldridge M., Enk J., Gopalakrishnan S., Gori K., Grimes V., Guiry E., Hansen A.J., Hulme-Beaman A., Johnson J., Kitchen A., Kasparov A.K., Kwon Y.-M., Nikolskiy P.A., Lope C.P., Manin A., Martin T., Meyer M., Myers K.N., Omura M., Rouillard J.-M., Pavlova E.Y., Sciulli P., Sinding M.-H.S., Strakova A., Ivanova V.V., Widga C., Willerslev E., Pitulko V.V., Barnes I., Gilbert M.T.P., Dobney K.M., Malhi R.S., Murchison E.P., Larson G., Frantz L.A.F.",The evolutionary history of dogs in the Americas,2018,Science,361,6397,,81,85,,39,10.1126/science.aao4776,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049611678&doi=10.1126%2fscience.aao4776&partnerID=40&md5=df5d6e9ff3f442624db689105bdf473a,
"Scheib C.L., Li H., Desai T., Link V., Kendall C., Dewar G., Griffith P.W., Mörseburg A., Johnson J.R., Potter A., Kerr S.L., Endicott P., Lindo J., Haber M., Xue Y., Tyler-Smith C., Sandhu M.S., Lorenz J.G., Randall T.D., Faltyskova Z., Pagani L., Danecek P., O’Connell T.C., Martz P., Boraas A.S., Byrd B.F., Leventhal A., Cambra R., Williamson R., Lesage L., Holguin B., Soto E.Y.-D., Rosas J., Metspalu M., Stock J.T., Manica A., Scally A., Wegmann D., Malhi R.S., Kivisild T.",Ancient human parallel lineages within North America contributed to a coastal expansion,2018,Science,360,6392,,1024,1027,,39,10.1126/science.aar6851,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048178453&doi=10.1126%2fscience.aar6851&partnerID=40&md5=1cb24ebe22735f2d0806ab45a2688587,
"Flack A., Nagy M., Fiedler W., Couzin I.D., Wikelski M.",From local collective behavior to global migratory patterns in white storks,2018,Science,360,6391,,911,914,,39,10.1126/science.aap7781,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047377273&doi=10.1126%2fscience.aap7781&partnerID=40&md5=bd26de01192ce0f515cec769aa47d3c6,
"Hemingway J.D., Hilton R.G., Hovius N., Eglinton T.I., Haghipour N., Wacker L., Chen M.-C., Galy V.V.",Microbial oxidation of lithospheric organic carbon in rapidly eroding tropical mountain soils,2018,Science,360,6385,,209,212,,39,10.1126/science.aao6463,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045239061&doi=10.1126%2fscience.aao6463&partnerID=40&md5=81e4b117f062964f0a006d40ee084502,
"Bansak K., Ferwerda J., Hainmueller J., Dillon A., Hangartner D., Lawrence D., Weinstein J.",Improving refugee integration through data-driven algorithmic assignment,2018,Science,359,6373,,325,329,,39,10.1126/science.aao4408,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040790826&doi=10.1126%2fscience.aao4408&partnerID=40&md5=eba3a44aef5c01084a6e903d0e903ce2,
"Oran D., Rodriques S.G., Gao R., Asano S., Skylar-Scott M.A., Chen F., Tillberg P.W., Marblestone A.H., Boyden E.S.",3D nanofabrication by volumetric deposition and controlled shrinkage of patterned scaffolds,2018,Science,362,6420,,,,,38,10.1126/science.aau5119,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058465003&doi=10.1126%2fscience.aau5119&partnerID=40&md5=a8229b4b0b5deb2d263f6cfed1c0b4be,
"Martin H.C., Jones W.D., McIntyre R., Sanchez-Andrade G., Sanderson M., Stephenson J.D., Jones C.P., Handsaker J., Gallone G., Bruntraeger M., McRae J.F., Prigmore E., Short P., Niemi M., Kaplanis J., Radford E.J., Akawi N., Balasubramanian M., Dean J., Horton R., Hulbert A., Johnson D.S., Johnson K., Kumar D., Lynch S.A., Mehta S.G., Morton J., Parker M.J., Splitt M., Turnpenny P.D., Vasudevan P.C., Wright M., Bassett A., Gerety S.S., Wright C.F., FitzPatrick D.R., Firth H.V., Hurles M.E., Barrett J.C.",Quantifying the contribution of recessive coding variation to developmental disorders,2018,Science,362,6419,,1161,1164,,38,10.1126/science.aar6731,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056870027&doi=10.1126%2fscience.aar6731&partnerID=40&md5=edc8088a89d4194189688ebf9bac0558,
"Brodt S., Gais S., Beck J., Erb M., Scheffler K., Schönauer M.",Fast track to the neocortex: A memory engram in the posterior parietal cortex,2018,Science,362,6418,,1045,1048,,38,10.1126/science.aau2528,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057554510&doi=10.1126%2fscience.aau2528&partnerID=40&md5=4256f9342beda59b68f740feef902715,
"Visnes T., Cázares-Körner A., Hao W., Wallner O., Masuyer G., Loseva O., Mortusewicz O., Wiita E., Sarno A., Manoilov A., Astorga-Wells J., Jemth A.-S., Pan L., Sanjiv K., Karsten S., Gokturk C., Grube M., Homan E.J., Hanna B.M.F., Paulin C.B.J., Pham T., Rasti A., Berglund U.W., Von Nicolai C., Benitez-Buelga C., Koolmeister T., Ivanic D., Iliev P., Scobie M., Krokan H.E., Baranczewski P., Artursson P., Altun M., Jensen A.J., Kalderén C., Ba X., Zubarev R.A., Stenmark P., Boldogh I., Helleday T.",Small-molecule inhibitor of OGG1 suppresses proinflammatory gene expression and inflammation,2018,Science,362,6416,,834,839,,38,10.1126/science.aar8048,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056608601&doi=10.1126%2fscience.aar8048&partnerID=40&md5=60cd77a7c2594defdc870c63b9d4eb45,
"Lim J., Kim D., Lee Y.-S., Ha M., Lee M., Yeo J., Chang H., Song J., Ahn K., Kim V.N.",Mixed tailing by TENT4A and TENT4B shields mRNA from rapid deadenylation,2018,Science,361,6403,,701,704,,38,10.1126/science.aam5794,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051729681&doi=10.1126%2fscience.aam5794&partnerID=40&md5=8b90be028d97cb783489ceab829269e1,
"Khalaf O., Resch S., Dixsaut L., Gorden V., Glauser L., Gräff J.",Reactivation of recall-induced neurons contributes to remote fear memory attenuation,2018,Science,360,6394,,1239,1242,,38,10.1126/science.aas9875,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052143442&doi=10.1126%2fscience.aas9875&partnerID=40&md5=bc3a04ba98de6ae4bb3809c21f480a03,
"Mills L.S., Bragina E.V., Kumar A.V., Zimova M., Lafferty D.J.R., Feltner J., Davis B.M., Hackländer K., Alves P.C., Good J.M., Melo-Ferreira J., Dietz A., Abramov A.V., Lopatina N., Fay K.",Winter color polymorphisms identify global hot spots for evolutionary rescue from climate change,2018,Science,359,6379,,1033,1036,,38,10.1126/science.aan8097,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042377945&doi=10.1126%2fscience.aan8097&partnerID=40&md5=937a50cdae50f29f6f42214d5fe3f8f9,
"Chittori S., Hong J., Saunders H., Feng H., Ghirlando R., Kelly A.E., Bai Y., Subramaniam S.",Structural mechanisms of centromeric nucleosome recognition by the kinetochore protein CENP-N,2018,Science,359,6373,,339,343,,38,10.1126/science.aar2781,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038859733&doi=10.1126%2fscience.aar2781&partnerID=40&md5=83c176303d51c5aa7af4aea37444fa48,
"Shen H., Fallas J.A., Lynch E., Sheffler W., Parry B., Jannetty N., Decarreau J., Wagenbach M., Vicente J.J., Chen J., Wang L., Dowling Q., Oberdorfer G., Stewart L., Wordeman L., De Yoreo J., Jacobs-Wagner C., Kollman J., Baker D.",De novo design of self-assembling helical protein filaments,2018,Science,362,6415,,705,709,,37,10.1126/science.aau3775,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056373764&doi=10.1126%2fscience.aau3775&partnerID=40&md5=0672b2e714ef050ff62a1bae6cc3eb2e,
"Ripka F., Kübler H., Löw R., Pfau T.",A room-temperature single-photon source based on strongly interacting Rydberg atoms,2018,Science,362,6413,,446,449,,37,10.1126/science.aau1949,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055612274&doi=10.1126%2fscience.aau1949&partnerID=40&md5=88d10ac9684c226fdd2f910e2daa2b28,
"Mirts E.N., Petrik I.D., Hosseinzadeh P., Nilges M.J., Lu Y.",A designed heme-[4Fe-4S] metalloenzyme catalyzes sulfite reduction like the native enzyme,2018,Science,361,6407,,1098,1101,,37,10.1126/science.aat8474,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053351882&doi=10.1126%2fscience.aat8474&partnerID=40&md5=7e1a8b3fdc6a6ba55d5c100745e4c08d,
"Hansen K.G., Aviram N., Laborenz J., Bibi C., Meyer M., Spang A., Schuldiner M., Herrmann J.M.",An ER surface retrieval pathway safeguards the import of mitochondrial membrane proteins in yeast,2018,Science,361,6407,,1118,1122,,37,10.1126/science.aar8174,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053295194&doi=10.1126%2fscience.aar8174&partnerID=40&md5=2220e0755255019cbea64a3786db71b5,
"Masnadi M.S., El-Houjeiri H.M., Schunack D., Li Y., Englander J.G., Badahdah A., Monfort J.-C., Anderson J.E., Wallington T.J., Bergerson J.A., Gordon D., Koomey J., Przesmitzki S., Azevedo I.L., Bi X.T., Duffy J.E., Heath G.A., Keoleian G.A., McGlade C., Nathan Meehan D., Yeh S., You F., Wang M., Brandt A.R.",Global carbon intensity of crude oil production,2018,Science,361,6405,,851,853,,37,10.1126/science.aar6859,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052626288&doi=10.1126%2fscience.aar6859&partnerID=40&md5=21ffe834e4e10a484913b3f99c59650c,
"Greenblatt E.J., Spradling A.C.",Fragile X mental retardation 1 gene enhances the translation of large autism-related proteins,2018,Science,361,6403,,709,712,,37,10.1126/science.aas9963,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052800307&doi=10.1126%2fscience.aas9963&partnerID=40&md5=5a195efdc998c91bc3f1fffeda81d945,
"Daly K.G., Delser P.M., Mullin V.E., Scheu A., Mattiangeli V., Teasdale M.D., Hare A.J., Burger J., Verdugo M.P., Collins M.J., Kehati R., Erek C.M., Bar-Oz G., Pompanon F., Cumer T., Çakırlar C., Mohaseb A.F., Decruyenaere D., Davoudi H., Çevik Ö., Rollefson G., Vigne J.-D., Khazaeli R., Fathi H., Doost S.B., Sorkhani R.R., Vahdati A.A., Sauer E.W., Kharanaghi H.A., Maziar S., Gasparian B., Pinhasi R., Martin L., Orton D., Arbuckle B.S., Benecke N., Manica A., Horwitz L.K., Mashkour M., Bradley D.G.",Ancient goat genomes reveal mosaic domestication in the Fertile Crescent,2018,Science,361,6397,,85,88,,37,10.1126/science.aas9411,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049885349&doi=10.1126%2fscience.aas9411&partnerID=40&md5=6f1771b4c4abaa1781763c1e0646f40d,
"Lapiedra O., Schoener T.W., Leal M., Losos J.B., Kolbe J.J.",Predator-driven natural selection on risk-taking behavior in anole lizards,2018,Science,360,6392,,1017,1020,,37,10.1126/science.aap9289,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048198808&doi=10.1126%2fscience.aap9289&partnerID=40&md5=2543c24da9ff7201dc2692c4337d6033,
"Muir A., Vander Heiden M.G.",The nutrient environment affects therapy Nutrient availability affects cancer cell metabolism and therapeutic responses,2018,Science,360,6392,,962,963,,37,10.1126/science.aar5986,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048156051&doi=10.1126%2fscience.aar5986&partnerID=40&md5=9b9c6bf2849e6e5da28c1367abbb1d4d,
"Ohtaka-Maruyama C., Okamoto M., Endo K., Oshima M., Kaneko N., Yura K., Okado H., Miyata T., Maeda N.",Synaptic transmission from subplate neurons controls radial migration of neocortical neurons,2018,Science,360,6386,,313,317,,37,10.1126/science.aar2866,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045556191&doi=10.1126%2fscience.aar2866&partnerID=40&md5=12091979c1540bc89fa73a2ae638ea58,
"Skaug M.J., Schwemmer C., Fringes S., Rawlings C.D., Knoll A.W.",Nanofluidic rocking Brownian motors,2018,Science,359,6383,,1505,1508,,37,10.1126/science.aal3271,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044631878&doi=10.1126%2fscience.aal3271&partnerID=40&md5=3de3b7ffabf4f3ad8da29bc525eee65a,
"Woutersen S., Ensing B., Hilbers M., Zhao Z., Austen Angell C.",A liquid-liquid transition in supercooled aqueous solution related to the HDA-LDA transition,2018,Science,359,6380,,1127,1131,,37,10.1126/science.aao7049,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043277104&doi=10.1126%2fscience.aao7049&partnerID=40&md5=29747cf77837ce53cdc81f5479b03090,
"Studer S., Hansen D.A., Pianowski Z.L., Mittl P.R.E., Debon A., Guffy S.L., Der B.S., Kuhlman B., Hilvert D.",Evolution of a highly active and enantiospecific metalloenzyme from short peptides,2018,Science,362,6420,,1285,1288,,36,10.1126/science.aau3744,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058462087&doi=10.1126%2fscience.aau3744&partnerID=40&md5=49f9f50cba54f54931487bd020d43563,
[No author name available],A gamma-ray determination of the Universe's star formation history,2018,Science,362,6418,,1031,1034,,36,10.1126/science.aat8123,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057548351&doi=10.1126%2fscience.aat8123&partnerID=40&md5=21c96424c6cceaacccb578a13153e71b,
