Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link
"Svoboda E.","A sticking point for rapid flu tests?",2019,"Nature","573","7774",,"S56","S57",,2,"10.1038/d41586-019-02754-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072376342&doi=10.1038%2fd41586-019-02754-7&partnerID=40&md5=2811a862bbeccdd2313f5cebd367d8b3"
"Biamonte J.D., Dorozhkin P., Zacharov I.","Keep quantum computing global and open",2019,"Nature","573","7773",,"190","191",,2,"10.1038/d41586-019-02675-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072118608&doi=10.1038%2fd41586-019-02675-5&partnerID=40&md5=7a2ec2607b1cee036c3d858498c8fafb"
"Eisenstein M.","Treading the tightrope of opioid restrictions",2019,"Nature","573","7773",,"S13","S15",,2,"10.1038/d41586-019-02687-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072118558&doi=10.1038%2fd41586-019-02687-1&partnerID=40&md5=c412e3bd6f49150c7ebb93ddc3b69a57"
"Willyard C.","Mitigating opioids' harm",2019,"Nature","573","7773",,"S17","S19",,2,"10.1038/d41586-019-02689-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072102107&doi=10.1038%2fd41586-019-02689-z&partnerID=40&md5=f1d84f0b7b195ac7bedf09ec295d9a5b"
"Castelvecchi D.","The quest to unlock the secrets of the baby Universe",2019,"Nature","572","7769",,"298","301",,2,"10.1038/d41586-019-02417-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071281074&doi=10.1038%2fd41586-019-02417-7&partnerID=40&md5=f3747ace377cd1f15708d9a3056b4621"
"Mega E.R.","'Mosaic' HIV vaccine to be tested in thousands of people across the world",2019,"Nature","572","7768",,"165","166",,2,"10.1038/d41586-019-02319-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071154495&doi=10.1038%2fd41586-019-02319-8&partnerID=40&md5=d0499429e84c1d312f17ecb1d3aad15e"
"Perkel J.M.","The computational protein designers",2019,"Nature","571","7766",,"585","587",,2,"10.1038/d41586-019-02251-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069635584&doi=10.1038%2fd41586-019-02251-x&partnerID=40&md5=a530aee3e9b44f724dc2c2b6a94d78ba"
"Shawkey M.D., D’Alba L.","Egg pigmentation probably has an early Archosaurian origin",2019,"Nature","570","7761",,"E43","E45",,2,"10.1038/s41586-019-1282-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067657685&doi=10.1038%2fs41586-019-1282-4&partnerID=40&md5=d24311eb51a7c2846b41ca54412ceffc"
"Warren M.","Move over, DNA: ancient proteins are starting to reveal humanity's history",2019,"Nature","570","7762",,"433","436",,2,"10.1038/d41586-019-01986-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068916422&doi=10.1038%2fd41586-019-01986-x&partnerID=40&md5=79c9c3b51647a2216c5cecc19f751590"
"Goldman G.T.","Trump's plan would make government stupid",2019,"Nature","570","7762",,"417","",,2,"10.1038/d41586-019-01961-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068492410&doi=10.1038%2fd41586-019-01961-6&partnerID=40&md5=a3e1ed4945bff97fdcb33b95af009133"
"Richardson A.J., Schoeman D.S.","Sea animals are more vulnerable to warming than are land ones",2019,"Nature","569","7754",,"50","51",,2,"10.1038/d41586-019-01193-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065058204&doi=10.1038%2fd41586-019-01193-8&partnerID=40&md5=8be4d1b1d8a3dd6a10a082fbccbd79be"
"Maxmen A.","Can tracking people through phone-call data improve lives?",2019,"Nature","569","7758",,"614","617",,2,"10.1038/d41586-019-01679-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067305734&doi=10.1038%2fd41586-019-01679-5&partnerID=40&md5=d98e03649c572e8042a89b1adc623cb4"
"Van Noorden R., Butler D.","Science in Europe: by the numbers",2019,"Nature","569","7757",,"470","471",,2,"10.1038/d41586-019-01565-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066829108&doi=10.1038%2fd41586-019-01565-0&partnerID=40&md5=2bcd37d9db3c85cfafe9663279fab042"
"Roussi A.","China charts a path into European science",2019,"Nature","569","7755",,"174","176",,2,"10.1038/d41586-019-01126-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065757830&doi=10.1038%2fd41586-019-01126-5&partnerID=40&md5=fa828bed10dc0414e5209befcfe571cc"
"Bilousova G., DeGregori J.","Elimination of unfit cells in young and ageing skin",2019,"Nature","568","7752",,"318","319",,2,"10.1038/d41586-019-00825-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064245804&doi=10.1038%2fd41586-019-00825-3&partnerID=40&md5=07c8a87cdf783417cad17c46392f3e5b"
"Richards T.A., McCutcheon J.P.","Coral symbiosis is a three-player game",2019,"Nature","568","7750",,"41","42",,2,"10.1038/d41586-019-00949-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064239277&doi=10.1038%2fd41586-019-00949-6&partnerID=40&md5=710e0419f0066b4fe22671b151d1b0f2"
"Pringle R.M.","How climate and human activity shape a mountain ecosystem",2019,"Nature","568","7750",,"38","39",,2,"10.1038/d41586-019-00939-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063646999&doi=10.1038%2fd41586-019-00939-8&partnerID=40&md5=c3ffd94b410c6740669b2dbe5bedab47"
"Gruber N.","Consistent patterns of nitrogen fixation identified in the ocean",2019,"Nature","566","7743",,"191","193",,2,"10.1038/d41586-019-00498-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061572808&doi=10.1038%2fd41586-019-00498-y&partnerID=40&md5=534e5e055274b0c1758e890636d2883e"
"Esterházy D., Mucida D.","Gut immune cells have a role in food metabolism",2019,"Nature","566","7742",,"49","50",,2,"10.1038/d41586-019-00235-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060935321&doi=10.1038%2fd41586-019-00235-5&partnerID=40&md5=159c9151b4dfb64115e7ce288ea748bb"
"Kofler N.","Why were scientists silent over gene-edited babies?",2019,"Nature","566","7745",,"427","",,2,"10.1038/d41586-019-00662-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068745063&doi=10.1038%2fd41586-019-00662-4&partnerID=40&md5=03dafaaeacb5ecf38078619ab4774ffa"
"Arnold C.","Death, statistics and a disaster zone: the struggle to count the dead after Hurricane Maria",2019,"Nature","566","7742",,"22","25",,2,"10.1038/d41586-019-00442-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061139633&doi=10.1038%2fd41586-019-00442-0&partnerID=40&md5=e1a82a5a23375aadfa70b12fae5b76c6"
"Ravindran S.","Got mutation? 'Base editors' fix genomes one nucleotide at a time",2019,"Nature","575","7783",,"553","555",,1,"10.1038/d41586-019-03536-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075207178&doi=10.1038%2fd41586-019-03536-x&partnerID=40&md5=de2b9ffcf4c453eca7b329f8e824f3bd"
"Gagliano Taliun S.A.","Teaching at the university level is not a hassle",2019,"Nature","574","7777",,"285","",,1,"10.1038/d41586-019-02928-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073048731&doi=10.1038%2fd41586-019-02928-3&partnerID=40&md5=f62be63a320a1e71f7e6667a57094d91"
"Staedter T.","Four ways scientists band together outside the lab",2019,"Nature","574","7776",,"139","141",,1,"10.1038/d41586-019-02943-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072848396&doi=10.1038%2fd41586-019-02943-4&partnerID=40&md5=5fc48f36898040c56bd4fbfc6a805bfc"
"Segal M.","An operating system for the biology lab",2019,"Nature","573","7775",,"S112","S113",,1,"10.1038/d41586-019-02875-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072661960&doi=10.1038%2fd41586-019-02875-z&partnerID=40&md5=2ee5f40246c6da800297a4da546ea447"
"Gewin V.","Polar research should include Indigenous perspectives",2019,"Nature","573","7774",,"453","",,1,"10.1038/d41586-019-02571-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072400078&doi=10.1038%2fd41586-019-02571-y&partnerID=40&md5=c1757e9f81acdc28f60539d720f69275"
"Witze A.","Dramatic sea-ice melt caps tough Arctic summer",2019,"Nature","573","7774",,"320","321",,1,"10.1038/d41586-019-02653-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072291269&doi=10.1038%2fd41586-019-02653-x&partnerID=40&md5=052fd3885c1129d0c9656f3d10682f63"
"Yamin F.","Why I broke the law for climate change",2019,"Nature","573","7774",,"337","339",,1,"10.1038/d41586-019-02736-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072268216&doi=10.1038%2fd41586-019-02736-9&partnerID=40&md5=1b2a1f92f674b43986c4a75eb7dbb5aa"
"Maxmen A.","Exclusive: Behind the front lines of the Ebola wars",2019,"Nature","573","7773",,"178","183",,1,"10.1038/d41586-019-02673-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072125324&doi=10.1038%2fd41586-019-02673-7&partnerID=40&md5=7c9802321a68f909962196c10664e863"
"Anderson S.","Make science PhDs more than just a training path for academia",2019,"Nature","573","7773",,"299","300",,1,"10.1038/d41586-019-02586-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071976199&doi=10.1038%2fd41586-019-02586-5&partnerID=40&md5=0e10139b43f039b3bf31f73591f92507"
"Healy R.W.","The future of groundwater in sub-Saharan Africa",2019,"Nature","572","7768",,"185","187",,1,"10.1038/d41586-019-02337-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070603048&doi=10.1038%2fd41586-019-02337-6&partnerID=40&md5=8a3d43d4c24718da43efb650b2d7ad72"
"Masefield S.","Use peer support to improve well-being and research outcomes",2019,"Nature","572","7769",,"407","408",,1,"10.1038/d41586-019-02104-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072143064&doi=10.1038%2fd41586-019-02104-7&partnerID=40&md5=9b6eb28a80536d61a2cf1d9dbe9312cb"
"Nguyen T.","Working out with weed",2019,"Nature","572","7771",,"S14","S15",,1,"10.1038/d41586-019-02529-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071649407&doi=10.1038%2fd41586-019-02529-0&partnerID=40&md5=277dcfbce6cdb6ee19e49abad7c53967"
"Bell D., Molloy L., Prpic J., Tomko M.","A new World Heritage site for Aboriginal engineering",2019,"Nature","572","7767",,"32","",,1,"10.1038/d41586-019-02315-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070827717&doi=10.1038%2fd41586-019-02315-y&partnerID=40&md5=1d7ecd0edc641b2afb23e22215ffd251"
"Bond A.M., Song H.","Infiltration of old brains by T cells causes dysfunction of neural stem cells",2019,"Nature","571","7764",,"178","179",,1,"10.1038/d41586-019-01832-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068750248&doi=10.1038%2fd41586-019-01832-0&partnerID=40&md5=de227cf4333ce712eb1fb7545705ba16"
"Rodríguez Mega E.","The battle to rebuild centuries of science after an epic inferno",2019,"Nature","571","7765",,"312","315",,1,"10.1038/d41586-019-02141-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069984829&doi=10.1038%2fd41586-019-02141-2&partnerID=40&md5=6c7eeabc5ad6d75ffa55f0bb0167f1e5"
"Scandone R., Giacomelli L., Rosi M., Kilburn C.","Preserve Mount Vesuvius history in digging out Pompeii's",2019,"Nature","571","7764",,"174","",,1,"10.1038/d41586-019-02097-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069326995&doi=10.1038%2fd41586-019-02097-3&partnerID=40&md5=29b0601230de0ea59abc5410207204f3"
"Comtet J., Lainé A., Niguès A., Bocquet L., Siria A.","Atomic rheology of gold nanojunctions",2019,"Nature","569","7756",,"393","397",,1,"10.1038/s41586-019-1178-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065551742&doi=10.1038%2fs41586-019-1178-3&partnerID=40&md5=c67f2b8203a03c752cc6e54290f5994c"
"Roussi A.","Chinese investments fuel growth in African science",2019,"Nature","569","7756",,"325","326",,1,"10.1038/d41586-019-01398-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066877330&doi=10.1038%2fd41586-019-01398-x&partnerID=40&md5=3da4cee413661b3f2ec09283bb86c092"
"Schiermeier Q.","Europe is a top destination for many researchers",2019,"Nature","569","7757",,"589","591",,1,"10.1038/d41586-019-01570-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066478525&doi=10.1038%2fd41586-019-01570-3&partnerID=40&md5=58e342aeb6bb6b7ddddfff74f48c7b53"
"Reardon S.","Cannabis used in US research differs genetically to the varieties people smoke",2019,"Nature","569","7755",,"172","",,1,"10.1038/d41586-019-01415-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065765890&doi=10.1038%2fd41586-019-01415-z&partnerID=40&md5=1dbf09efbaef12950f48cae7a7a4d2c0"
"Eisenstein M.","C﻿ellular censuses to guide cancer care",2019,"Nature","567","7749",,"555","557",,1,"10.1038/d41586-019-00904-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063642938&doi=10.1038%2fd41586-019-00904-5&partnerID=40&md5=65e51c9692c5649242d6211938380f83"
"Van Dover C.L.","Forty years of fathoming life in hot springs on the ocean floor",2019,"Nature","567","7747",,"182","184",,1,"10.1038/d41586-019-00728-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062639133&doi=10.1038%2fd41586-019-00728-3&partnerID=40&md5=94f98b59d137bbf8dd872e9026d935c2"
"Nkengasong J.N.","How Africa can quell the next disease outbreaks",2019,"Nature","567","7747",,"147","",,1,"10.1038/d41586-019-00789-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062843225&doi=10.1038%2fd41586-019-00789-4&partnerID=40&md5=88647d31ec7d29330b189e39ad177edb"
"Childs B., van Deursen J.","Inhibition of ‘jumping genes’ promotes healthy ageing",2019,"Nature","566","7742",,"46","48",,1,"10.1038/d41586-018-07553-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061140940&doi=10.1038%2fd41586-018-07553-0&partnerID=40&md5=4e113ab3a8708e321db38e4991be3a20"
"Destro Bisol G., Pavanello M., Gagliasso E., Danubio M.E., Greco P., Magistrelli A.","A new Italian manifesto against racism",2019,"Nature","566","7745",,"455","",,1,"10.1038/d41586-019-00668-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071281194&doi=10.1038%2fd41586-019-00668-y&partnerID=40&md5=e579c33788f0691a8961690aa8bb484f"
"Gewin V.","Women can benefit from female-led networks",2019,"Nature","566","7742",,"145","",,1,"10.1038/d41586-018-07878-w","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060912585&doi=10.1038%2fd41586-018-07878-w&partnerID=40&md5=2e57d0617107e9dacd4d032aaecd0272"
"Van Tiggelen B., Lykknes A.","Celebrate the women behind the periodic table",2019,"Nature","565","7741",,"559","561",,1,"10.1038/d41586-019-00287-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060583287&doi=10.1038%2fd41586-019-00287-7&partnerID=40&md5=933f673762efb45c22c9b2bd55427e2f"
"Edwards S.R., Johnson T.L.","Intron RNA sequences help yeast cells to survive starvation",2019,"Nature","565","7741",,"578","579",,1,"10.1038/d41586-019-00088-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060542223&doi=10.1038%2fd41586-019-00088-y&partnerID=40&md5=26e6d3f26a5466255804c60f1110b1ca"
"Wildermuth M.C.","Plants fight fungi using kiwellin proteins",2019,"Nature","565","7741",,"575","577",,1,"10.1038/d41586-019-00092-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060518847&doi=10.1038%2fd41586-019-00092-2&partnerID=40&md5=2c1c20c1f496b89a0242163d51272049"
"Fox D.","EXCLUSIVE: Tiny animal carcasses found in buried Antarctic lake",2019,"Nature","565","7740",,"405","406",,1,"10.1038/d41586-019-00106-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060370531&doi=10.1038%2fd41586-019-00106-z&partnerID=40&md5=2798708eb205336979de0def9c2ed540"
"Fessenden M.","Technologies to watch in 2019",2019,"Nature","565","7740",,"521","523",,1,"10.1038/d41586-019-00218-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060369590&doi=10.1038%2fd41586-019-00218-6&partnerID=40&md5=6f2f3efb544fe2677c1cbe349237b204"
"Abbott A.","Ethiopia's church forests are a last refuge for dwindling biodiversity",2019,"Nature","565","7741",,"548","549",,1,"10.1038/d41586-019-00275-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060802609&doi=10.1038%2fd41586-019-00275-x&partnerID=40&md5=186ef8c4aa702664167123ea1acbdd4d"
"Castelvecchi D.","Machine learning leads mathematicians to unsolvable problem",2019,"Nature","565","7739",,"277","",,1,"10.1038/d41586-019-00083-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060012746&doi=10.1038%2fd41586-019-00083-3&partnerID=40&md5=4683c66695dfdc71e41764a3a846441d"
"Witze A.","Hawaiian-language experts make their mark on the Solar System",2019,"Nature","565","7739",,"278","279",,1,"10.1038/d41586-019-00098-w","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060012697&doi=10.1038%2fd41586-019-00098-w&partnerID=40&md5=b1ccd0ff77d4f7411f51f143c62077b2"
[No author name available],"Cold-war lessons for European science",2019,"Nature","575","7782",,"257","",,,"10.1038/d41586-019-03451-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075106072&doi=10.1038%2fd41586-019-03451-1&partnerID=40&md5=e18bc06392d2f55b21f32ad49f221f17"
"Callaway E.","Genomes trace origins of enslaved people who died on remote island",2019,"Nature","575","7781",,"18","",,,"10.1038/d41586-019-03152-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074741967&doi=10.1038%2fd41586-019-03152-9&partnerID=40&md5=c4b1573b02b03e88493284b8dc43d64b"
"Besansky N.J.","Malaria mosquitoes go with the flow",2019,"Nature","574","7778",,"340","341",,,"10.1038/d41586-019-02880-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073177655&doi=10.1038%2fd41586-019-02880-2&partnerID=40&md5=0e5d314c80aca5b190635e752ad87b84"
"Savage N.","The search for secrets of the human brain",2019,"Nature","574","7778",,"S49","S51",,,"10.1038/d41586-019-03065-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073415980&doi=10.1038%2fd41586-019-03065-7&partnerID=40&md5=2d7ee92e8bc631b663a073ba41fdc579"
"Ngumbi E.","Banish hunger on university campuses",2019,"Nature","574","7777",,"151","",,,"10.1038/d41586-019-03011-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073099428&doi=10.1038%2fd41586-019-03011-7&partnerID=40&md5=f529e5a108b5000f9be3b8f59e94b135"
"Fleming N.","Don't miss your PhD deadline",2019,"Nature","574","7777",,"283","285",,,"10.1038/d41586-019-03020-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073071598&doi=10.1038%2fd41586-019-03020-6&partnerID=40&md5=131292a63051784e55f8185817c5ee0a"
"Gibney E.","Gigantic Chinese telescope opens to astronomers worldwide",2019,"Nature","574","7776",,"16","17",,,"10.1038/d41586-019-02790-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072848162&doi=10.1038%2fd41586-019-02790-3&partnerID=40&md5=68175886519fcc2936d24766808a95ba"
"Altschuler E., Kaner M.T., Mohar M.","Ousting a condition's odious moniker",2019,"Nature","574","7776",,"36","",,,"10.1038/d41586-019-02923-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072848094&doi=10.1038%2fd41586-019-02923-8&partnerID=40&md5=47bd92273bcc9eb16b144592b0473edd"
"Tollefson J.","World's oceans are losing power to stall climate change",2019,"Nature","574","7776",,"17","18",,,"10.1038/d41586-019-02897-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072847811&doi=10.1038%2fd41586-019-02897-7&partnerID=40&md5=2866fff3ffac0849d969a12e539ae1ea"
"Blinkhorn S.","Early US immigrants were tested for cognitive impairment, not IQ",2019,"Nature","574","7776",,"36","",,,"10.1038/d41586-019-02925-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072847519&doi=10.1038%2fd41586-019-02925-6&partnerID=40&md5=089cc77a9f0b5066a1e9b1ee1813752d"
"Willyard C.","Flu on the farm",2019,"Nature","573","7774",,"S62","S63",,,"10.1038/d41586-019-02757-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072401291&doi=10.1038%2fd41586-019-02757-4&partnerID=40&md5=6ac857265ff119da47b4fb89ad319fb7"
